Data supplied by AEA on 6/6/2017
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
28-10-2016,11:00,14.900,R,ugm-3 (TEOM FDMS),11.14057,R,ugm-3,30.63490,R,ugm-3,47.71688,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),47.04813,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS),-1.600,R,ugm-3 (TEOM FDMS)
28-10-2016,12:00,11.400,R,ugm-3 (TEOM FDMS),14.05333,R,ugm-3,30.32843,R,ugm-3,51.87656,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),48.60128,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS)
28-10-2016,13:00,14.100,R,ugm-3 (TEOM FDMS),11.83126,R,ugm-3,35.60023,R,ugm-3,53.74125,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),42.95495,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),-1.000,R,ugm-3 (TEOM FDMS)
28-10-2016,14:00,13.000,R,ugm-3 (TEOM FDMS),15.37453,R,ugm-3,35.80917,R,ugm-3,59.38313,R,ugm-3,11.600,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),46.76624,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
28-10-2016,15:00,14.800,R,ugm-3 (TEOM FDMS),11.92138,R,ugm-3,32.73674,R,ugm-3,51.01594,R,ugm-3,14.100,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),48.22459,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
28-10-2016,16:00,13.400,R,ugm-3 (TEOM FDMS),12.19173,R,ugm-3,42.41064,R,ugm-3,61.10438,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),36.98032,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
28-10-2016,17:00,16.400,R,ugm-3 (TEOM FDMS),16.69573,R,ugm-3,49.99179,R,ugm-3,75.59156,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),26.20604,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
28-10-2016,18:00,16.300,R,ugm-3 (TEOM FDMS),31.95053,R,ugm-3,68.77207,R,ugm-3,117.76219,R,ugm-3,15.600,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),15.10246,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
28-10-2016,19:00,19.600,R,ugm-3 (TEOM FDMS),34.74323,R,ugm-3,69.17560,R,ugm-3,122.44781,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),11.85645,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
28-10-2016,20:00,18.800,R,ugm-3 (TEOM FDMS),10.87053,R,ugm-3,40.61146,R,ugm-3,57.27938,R,ugm-3,17.700,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),34.15740,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
28-10-2016,21:00,18.200,R,ugm-3 (TEOM FDMS),4.44444,R,ugm-3,29.18810,R,ugm-3,36.00281,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),38.29698,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),-1.900,R,ugm-3 (TEOM FDMS)
28-10-2016,22:00,15.200,R,ugm-3 (TEOM FDMS),21.92067,R,ugm-3,47.23971,R,ugm-3,80.85094,R,ugm-3,15.100,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),12.18574,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
28-10-2016,23:00,20.400,R,ugm-3 (TEOM FDMS),46.21402,R,ugm-3,57.32480,R,ugm-3,128.18531,R,ugm-3,18.200,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),1.83455,R,ugm-3,12.700,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
28-10-2016,24:00,18.500,R,ugm-3 (TEOM FDMS),33.33191,R,ugm-3,51.40178,R,ugm-3,102.51000,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),6.58681,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
29-10-2016,01:00,15.400,R,ugm-3 (TEOM FDMS),9.04833,R,ugm-3,27.71276,R,ugm-3,41.58668,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),27.10028,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
29-10-2016,02:00,13.100,R,ugm-3 (TEOM FDMS),3.08291,R,ugm-3,23.86800,R,ugm-3,28.59506,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),31.42828,R,ugm-3,4.100,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
29-10-2016,03:00,12.700,R,ugm-3 (TEOM FDMS),6.33597,R,ugm-3,27.39848,R,ugm-3,37.11350,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),15.85584,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
29-10-2016,04:00,13.400,R,ugm-3 (TEOM FDMS),16.45563,R,ugm-3,35.52469,R,ugm-3,60.75630,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),9.59782,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
29-10-2016,05:00,11.500,R,ugm-3 (TEOM FDMS),20.71984,R,ugm-3,30.08506,R,ugm-3,61.85503,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),10.91498,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
29-10-2016,06:00,12.400,R,ugm-3 (TEOM FDMS),48.76694,R,ugm-3,44.20696,R,ugm-3,118.98188,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),1.59955,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
29-10-2016,07:00,11.200,R,ugm-3 (TEOM FDMS),40.02866,R,ugm-3,42.51201,R,ugm-3,103.88843,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),1.50626,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
29-10-2016,08:00,12.900,R,ugm-3 (TEOM FDMS),48.85674,R,ugm-3,45.55001,R,ugm-3,120.46264,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),1.22287,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
29-10-2016,09:00,16.700,R,ugm-3 (TEOM FDMS),44.50242,R,ugm-3,45.30043,R,ugm-3,113.53652,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),3.34030,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
29-10-2016,10:00,18.200,R,ugm-3 (TEOM FDMS),45.46346,R,ugm-3,43.15795,R,ugm-3,112.86762,R,ugm-3,16.600,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),7.52778,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
29-10-2016,11:00,18.600,R,ugm-3 (TEOM FDMS),23.33231,R,ugm-3,36.87396,R,ugm-3,72.64966,R,ugm-3,15.500,R,ugm-3 (TEOM FDMS),8.100,R,ugm-3 (TEOM FDMS),19.80782,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
29-10-2016,12:00,17.700,R,ugm-3 (TEOM FDMS),29.72846,R,ugm-3,40.39296,R,ugm-3,85.97596,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),17.59659,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
29-10-2016,13:00,19.200,R,ugm-3 (TEOM FDMS),25.37414,R,ugm-3,41.72023,R,ugm-3,80.62670,R,ugm-3,15.600,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),17.92588,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
29-10-2016,14:00,15.900,R,ugm-3 (TEOM FDMS),23.57241,R,ugm-3,43.71832,R,ugm-3,79.86218,R,ugm-3,11.600,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),13.50291,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
29-10-2016,15:00,14.300,R,ugm-3 (TEOM FDMS),24.47359,R,ugm-3,46.15819,R,ugm-3,83.68383,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),10.25640,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
29-10-2016,16:00,13.600,R,ugm-3 (TEOM FDMS),14.83414,R,ugm-3,38.72813,R,ugm-3,61.47349,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),12.98552,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
29-10-2016,17:00,13.300,R,ugm-3 (TEOM FDMS),33.66244,R,ugm-3,52.51247,R,ugm-3,104.12750,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),1.74075,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS)
29-10-2016,18:00,19.600,R,ugm-3 (TEOM FDMS),68.70565,R,ugm-3,59.53660,R,ugm-3,164.88380,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),1.83505,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
29-10-2016,19:00,32.800,R,ugm-3 (TEOM FDMS),153.65676,R,ugm-3,75.34437,R,ugm-3,310.94812,R,ugm-3,28.600,R,ugm-3 (TEOM FDMS),17.600,R,ugm-3 (TEOM FDMS),1.92884,R,ugm-3,19.000,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
29-10-2016,20:00,38.400,R,ugm-3 (TEOM FDMS),126.72100,R,ugm-3,67.06564,R,ugm-3,261.36847,R,ugm-3,33.700,R,ugm-3 (TEOM FDMS),25.500,R,ugm-3 (TEOM FDMS),2.02314,R,ugm-3,29.300,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
29-10-2016,21:00,34.300,R,ugm-3 (TEOM FDMS),88.10428,R,ugm-3,56.06255,R,ugm-3,191.15390,R,ugm-3,28.900,R,ugm-3 (TEOM FDMS),22.500,R,ugm-3 (TEOM FDMS),1.97624,R,ugm-3,26.100,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
29-10-2016,22:00,23.200,R,ugm-3 (TEOM FDMS),29.81858,R,ugm-3,40.39869,R,ugm-3,86.11988,R,ugm-3,18.700,R,ugm-3 (TEOM FDMS),16.000,R,ugm-3 (TEOM FDMS),2.58743,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
29-10-2016,23:00,16.600,R,ugm-3 (TEOM FDMS),33.00169,R,ugm-3,37.61935,R,ugm-3,88.22123,R,ugm-3,11.800,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),1.69385,R,ugm-3,11.600,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS)
29-10-2016,24:00,18.400,R,ugm-3 (TEOM FDMS),55.94359,R,ugm-3,40.79745,R,ugm-3,126.57642,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),12.600,R,ugm-3 (TEOM FDMS),1.08267,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
30-10-2016,01:00,16.200,R,ugm-3 (TEOM FDMS),37.43438,R,ugm-3,33.89970,R,ugm-3,91.29829,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),0.94131,R,ugm-3,13.000,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
30-10-2016,02:00,14.300,R,ugm-3 (TEOM FDMS),12.22437,R,ugm-3,22.80146,R,ugm-3,41.54524,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),2.19527,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
30-10-2016,03:00,7.600,R,ugm-3 (TEOM FDMS),11.48296,R,ugm-3,26.72193,R,ugm-3,44.32888,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),3.10531,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
30-10-2016,04:00,8.500,R,ugm-3 (TEOM FDMS),24.95005,R,ugm-3,29.31098,R,ugm-3,67.56719,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),1.12907,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
30-10-2016,05:00,10.400,R,ugm-3 (TEOM FDMS),29.45873,R,ugm-3,30.17543,R,ugm-3,75.34485,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),1.17647,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
30-10-2016,06:00,10.800,R,ugm-3 (TEOM FDMS),14.93985,R,ugm-3,22.51873,R,ugm-3,45.42618,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),0.98787,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS)
30-10-2016,07:00,10.700,R,ugm-3 (TEOM FDMS),19.14824,R,ugm-3,20.98108,R,ugm-3,50.34130,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),6.21012,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
30-10-2016,08:00,7.600,R,ugm-3 (TEOM FDMS),33.54707,R,ugm-3,32.78216,R,ugm-3,84.22028,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),1.36406,R,ugm-3,2.700,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
30-10-2016,09:00,9.000,R,ugm-3 (TEOM FDMS),29.27819,R,ugm-3,27.73221,R,ugm-3,72.62480,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),2.11744,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS)
30-10-2016,10:00,12.300,R,ugm-3 (TEOM FDMS),34.80934,R,ugm-3,28.41353,R,ugm-3,81.78711,R,ugm-3,8.800,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),3.15271,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
30-10-2016,11:00,11.900,R,ugm-3 (TEOM FDMS),38.83718,R,ugm-3,31.92345,R,ugm-3,91.47296,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),3.43460,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
30-10-2016,12:00,15.100,R,ugm-3 (TEOM FDMS),75.20970,R,ugm-3,41.66859,R,ugm-3,156.98852,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),2.91672,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
30-10-2016,13:00,17.300,R,ugm-3 (TEOM FDMS),22.45452,R,ugm-3,24.35760,R,ugm-3,58.78738,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),9.78592,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
30-10-2016,14:00,10.100,R,ugm-3 (TEOM FDMS),20.47100,R,ugm-3,26.49195,R,ugm-3,57.88038,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),9.22113,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
30-10-2016,15:00,15.200,R,ugm-3 (TEOM FDMS),12.65511,R,ugm-3,27.73986,R,ugm-3,47.14408,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),11.33907,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
30-10-2016,16:00,12.400,R,ugm-3 (TEOM FDMS),11.09193,R,ugm-3,29.80249,R,ugm-3,46.80987,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),7.66898,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
30-10-2016,17:00,10.800,R,ugm-3 (TEOM FDMS),22.87548,R,ugm-3,42.41686,R,ugm-3,77.49211,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),1.59955,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
30-10-2016,18:00,13.800,R,ugm-3 (TEOM FDMS),57.50490,R,ugm-3,47.81967,R,ugm-3,135.99262,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),1.08217,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
30-10-2016,19:00,23.200,R,ugm-3 (TEOM FDMS),99.97951,R,ugm-3,62.71470,R,ugm-3,216.01448,R,ugm-3,19.800,R,ugm-3 (TEOM FDMS),13.100,R,ugm-3 (TEOM FDMS),1.64645,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
30-10-2016,20:00,27.300,R,ugm-3 (TEOM FDMS),127.96550,R,ugm-3,63.27315,R,ugm-3,259.48418,R,ugm-3,23.000,R,ugm-3 (TEOM FDMS),19.700,R,ugm-3 (TEOM FDMS),2.21124,R,ugm-3,24.400,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS)
30-10-2016,21:00,43.400,R,ugm-3 (TEOM FDMS),140.31969,R,ugm-3,66.85287,R,ugm-3,282.00673,R,ugm-3,39.700,R,ugm-3 (TEOM FDMS),35.700,R,ugm-3 (TEOM FDMS),2.72862,R,ugm-3,37.400,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
30-10-2016,22:00,34.100,R,ugm-3 (TEOM FDMS),88.79685,R,ugm-3,48.51104,R,ugm-3,184.66431,R,ugm-3,29.500,R,ugm-3 (TEOM FDMS),25.100,R,ugm-3 (TEOM FDMS),2.11744,R,ugm-3,27.100,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
30-10-2016,23:00,40.300,R,ugm-3 (TEOM FDMS),76.56239,R,ugm-3,38.68748,R,ugm-3,156.08152,R,ugm-3,34.800,R,ugm-3 (TEOM FDMS),30.400,R,ugm-3 (TEOM FDMS),1.92884,R,ugm-3,33.600,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
30-10-2016,24:00,32.200,R,ugm-3 (TEOM FDMS),78.72677,R,ugm-3,42.52683,R,ugm-3,163.23953,R,ugm-3,26.100,R,ugm-3 (TEOM FDMS),22.400,R,ugm-3 (TEOM FDMS),1.55216,R,ugm-3,25.200,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
31-10-2016,01:00,19.000,R,ugm-3 (TEOM FDMS),35.83160,R,ugm-3,31.81635,R,ugm-3,86.75737,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),12.300,R,ugm-3 (TEOM FDMS),0.62731,R,ugm-3,16.300,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
31-10-2016,02:00,14.200,R,ugm-3 (TEOM FDMS),29.21800,R,ugm-3,27.21169,R,ugm-3,72.01200,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),0.25013,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
31-10-2016,03:00,12.700,R,ugm-3 (TEOM FDMS),11.00212,R,ugm-3,20.97965,R,ugm-3,37.84933,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),0.98687,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
31-10-2016,04:00,11.300,R,ugm-3 (TEOM FDMS),21.01170,R,ugm-3,20.69516,R,ugm-3,52.91266,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),0.93998,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
31-10-2016,05:00,15.100,R,ugm-3 (TEOM FDMS),38.86712,R,ugm-3,19.53523,R,ugm-3,79.13064,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),1.17447,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
31-10-2016,06:00,12.300,R,ugm-3 (TEOM FDMS),107.85528,R,ugm-3,36.16872,R,ugm-3,201.54451,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),1.08117,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
31-10-2016,07:00,13.400,R,ugm-3 (TEOM FDMS),175.76047,R,ugm-3,49.31573,R,ugm-3,318.81136,R,ugm-3,11.500,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),1.08117,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
