Data supplied by AEA on 1/4/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Auchencorth Moss,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"1,2,3-trimethylbenzene",status,unit,"1,2,4-trimethylbenzene",status,unit,"1,3,5-trimethylbenzene",status,unit,"1,3-butadiene",status,unit,"1-butene",status,unit,"1-pentene",status,unit,"2-methylpentane",status,unit,"benzene",status,unit,"cis-2-butene",status,unit,"ethane",status,unit,"ethylbenzene",status,unit,"ethene",status,unit,"ethyne",status,unit,"iso-butane",status,unit,"iso-octane",status,unit,"iso-pentane",status,unit,"isoprene",status,unit,"m+p-xylene",status,unit,"n-butane",status,unit,"n-heptane",status,unit,"n-hexane",status,unit,"n-octane",status,unit,"n-pentane",status,unit,"o-xylene",status,unit,"propane",status,unit,"propene",status,unit,"trans-2-butene",status,unit,"trans-2-pentene",status,unit,"toluene",status,unit,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Daily measured PM<sub>10</sub> (uncorrected)",status,unit,"Daily measured PM<sub>2.5</sub> (uncorrected)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Black carbon",status,unit,"UV Particulate Matter",status,unit
02-01-2015,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.500,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),66.95574,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),,,,,,,-2.200,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),69.99918,R,ugm-3,-1.600,R,ugm-3 (TEOM FDMS),,,,,,,-0.300,R,ugm-3 (TEOM FDMS),-2.500,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.175,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),71.89509,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),,,,,,,1.300,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.300,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS),74.24004,R,ugm-3,-1.100,R,ugm-3 (TEOM FDMS),,,,,,,0.100,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.188,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),71.64563,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),,,,,,,-0.800,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.338,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),66.30713,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),,,,,,,1.000,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.900,R,ugm-3 (TEOM FDMS),9.700,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),65.75832,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),,,,,,,-0.900,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.362,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),68.70197,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),,,,,,,0.600,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.612,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),67.50455,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),,,,,,,1.600,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),,,,,,
02-01-2015,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.562,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),64.66068,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),,,,,,,3.000,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),,,,,,
