Data supplied by AEA on 6/6/2017
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aston Hill,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit
13-08-2016,03:00,0.59372,R,ugm-3,-0.03682,R,ugm-3,0.87353,R,ugm-3,49.49336,R,ugm-3
13-08-2016,04:00,0.46150,R,ugm-3,0.01100,R,ugm-3,0.71862,R,ugm-3,48.54540,R,ugm-3
13-08-2016,05:00,0.42845,R,ugm-3,0.06168,R,ugm-3,0.71862,R,ugm-3,45.05293,R,ugm-3
13-08-2016,06:00,0.52761,R,ugm-3,0.11571,R,ugm-3,0.92469,R,ugm-3,43.80562,R,ugm-3
13-08-2016,07:00,0.49455,R,ugm-3,0.31987,R,ugm-3,1.07817,R,ugm-3,43.45637,R,ugm-3
13-08-2016,08:00,0.62677,R,ugm-3,0.42505,R,ugm-3,1.38608,R,ugm-3,43.20691,R,ugm-3
13-08-2016,09:00,0.49455,R,ugm-3,0.52546,R,ugm-3,1.28377,R,ugm-3,43.70583,R,ugm-3
13-08-2016,10:00,0.42845,R,ugm-3,0.26775,R,ugm-3,0.92469,R,ugm-3,44.65379,R,ugm-3
13-08-2016,11:00,0.62677,R,ugm-3,0.42553,R,ugm-3,1.38656,R,ugm-3,42.10927,R,ugm-3
13-08-2016,12:00,0.52761,R,ugm-3,0.62873,R,ugm-3,1.43772,R,ugm-3,42.50841,R,ugm-3
13-08-2016,13:00,0.59372,R,ugm-3,0.27062,R,ugm-3,1.18097,R,ugm-3,42.70798,R,ugm-3
13-08-2016,14:00,0.79204,R,ugm-3,0.63399,R,ugm-3,1.84843,R,ugm-3,43.65594,R,ugm-3
13-08-2016,15:00,0.42876,R,ugm-3,0.42075,R,ugm-3,1.07817,R,ugm-3,44.50411,R,ugm-3
13-08-2016,16:00,0.49455,R,ugm-3,0.57614,R,ugm-3,1.33445,R,ugm-3,46.44992,R,ugm-3
13-08-2016,17:00,0.39571,R,ugm-3,0.62491,R,ugm-3,1.23165,R,ugm-3,48.64519,R,ugm-3
13-08-2016,18:00,0.65982,R,ugm-3,0.58044,R,ugm-3,1.59216,R,ugm-3,48.39573,R,ugm-3
13-08-2016,19:00,0.62677,R,ugm-3,0.78508,R,ugm-3,1.74611,R,ugm-3,48.34583,R,ugm-3
13-08-2016,20:00,0.56066,R,ugm-3,1.04040,R,ugm-3,1.90007,R,ugm-3,47.49766,R,ugm-3
13-08-2016,21:00,0.49455,R,ugm-3,0.98781,R,ugm-3,1.74611,R,ugm-3,44.95314,R,ugm-3
13-08-2016,22:00,0.46150,R,ugm-3,1.08965,R,ugm-3,1.79727,R,ugm-3,44.75357,R,ugm-3
13-08-2016,23:00,0.42845,R,ugm-3,0.72962,R,ugm-3,1.38656,R,ugm-3,46.00089,R,ugm-3
13-08-2016,24:00,0.39539,R,ugm-3,0.31843,R,ugm-3,0.92469,R,ugm-3,47.04863,R,ugm-3
14-08-2016,01:00,0.39664,R,ugm-3,0.34871,R,ugm-3,0.95689,R,ugm-3,46.23372,R,ugm-3
14-08-2016,02:00,0.57293,R,ugm-3,0.42139,R,ugm-3,1.29986,R,ugm-3,43.25680,R,ugm-3
14-08-2016,03:00,0.52886,R,ugm-3,0.98446,R,ugm-3,1.79536,R,ugm-3,40.51271,R,ugm-3
14-08-2016,04:00,0.52886,R,ugm-3,1.19005,R,ugm-3,2.00095,R,ugm-3,38.36733,R,ugm-3
14-08-2016,05:00,0.46275,R,ugm-3,1.03514,R,ugm-3,1.74468,R,ugm-3,40.66239,R,ugm-3
14-08-2016,06:00,0.46275,R,ugm-3,0.72675,R,ugm-3,1.43629,R,ugm-3,44.10497,R,ugm-3
14-08-2016,07:00,0.49580,R,ugm-3,1.29237,R,ugm-3,2.05259,R,ugm-3,40.46282,R,ugm-3
14-08-2016,08:00,0.66107,R,ugm-3,1.55199,R,ugm-3,2.56562,R,ugm-3,36.57120,R,ugm-3
14-08-2016,09:00,0.69412,R,ugm-3,1.39804,R,ugm-3,2.46234,R,ugm-3,38.56690,R,ugm-3
14-08-2016,10:00,0.56191,R,ugm-3,1.08821,R,ugm-3,1.94979,R,ugm-3,42.15916,R,ugm-3
14-08-2016,11:00,0.66107,R,ugm-3,0.98733,R,ugm-3,2.00095,R,ugm-3,43.35658,R,ugm-3
14-08-2016,12:00,0.56191,R,ugm-3,1.03658,R,ugm-3,1.89816,R,ugm-3,44.60390,R,ugm-3
14-08-2016,13:00,0.56191,R,ugm-3,0.83098,R,ugm-3,1.69256,R,ugm-3,49.89250,R,ugm-3
14-08-2016,14:00,0.46275,R,ugm-3,0.88023,R,ugm-3,1.58977,R,ugm-3,50.99014,R,ugm-3
14-08-2016,15:00,0.49580,R,ugm-3,0.88071,R,ugm-3,1.64093,R,ugm-3,50.29164,R,ugm-3
14-08-2016,16:00,0.39664,R,ugm-3,1.03371,R,ugm-3,1.64188,R,ugm-3,52.48691,R,ugm-3
14-08-2016,17:00,0.49580,R,ugm-3,0.98398,R,ugm-3,1.74420,R,ugm-3,51.38928,R,ugm-3
14-08-2016,18:00,0.46275,R,ugm-3,1.54817,R,ugm-3,2.25771,R,ugm-3,46.54970,R,ugm-3
14-08-2016,19:00,0.49580,R,ugm-3,2.01052,R,ugm-3,2.77073,R,ugm-3,48.34583,R,ugm-3
14-08-2016,20:00,0.46275,R,ugm-3,2.16352,R,ugm-3,2.87305,R,ugm-3,50.39143,R,ugm-3
14-08-2016,21:00,0.46275,R,ugm-3,1.95888,R,ugm-3,2.66842,R,ugm-3,51.43917,R,ugm-3
14-08-2016,22:00,0.39664,R,ugm-3,3.59885,R,ugm-3,4.20702,R,ugm-3,52.83616,R,ugm-3
14-08-2016,23:00,0.29748,R,ugm-3,4.16112,R,ugm-3,4.61725,R,ugm-3,47.49766,R,ugm-3
14-08-2016,24:00,0.52886,R,ugm-3,4.06263,R,ugm-3,4.87353,R,ugm-3,47.54755,R,ugm-3
15-08-2016,01:00,0.39664,R,ugm-3,4.72260,R,ugm-3,5.33077,R,ugm-3,43.63931,R,ugm-3
15-08-2016,02:00,0.79412,R,ugm-3,5.34225,R,ugm-3,6.55988,R,ugm-3,40.26325,R,ugm-3
15-08-2016,03:00,0.66169,R,ugm-3,4.77695,R,ugm-3,5.79153,R,ugm-3,41.51056,R,ugm-3
15-08-2016,04:00,0.59496,R,ugm-3,5.28950,R,ugm-3,6.20176,R,ugm-3,41.90970,R,ugm-3
15-08-2016,05:00,0.46275,R,ugm-3,6.05545,R,ugm-3,6.76499,R,ugm-3,40.31314,R,ugm-3
15-08-2016,06:00,0.79391,R,ugm-3,6.88118,R,ugm-3,8.09848,R,ugm-3,41.11142,R,ugm-3
15-08-2016,07:00,1.42255,R,ugm-3,6.12191,R,ugm-3,8.30312,R,ugm-3,39.81422,R,ugm-3
15-08-2016,08:00,2.24982,R,ugm-3,5.93018,R,ugm-3,9.37986,R,ugm-3,41.85981,R,ugm-3
15-08-2016,09:00,2.18402,R,ugm-3,5.46688,R,ugm-3,8.81567,R,ugm-3,45.30239,R,ugm-3
15-08-2016,10:00,1.88592,R,ugm-3,5.15562,R,ugm-3,8.04732,R,ugm-3,53.63444,R,ugm-3
15-08-2016,11:00,1.02590,R,ugm-3,4.06502,R,ugm-3,5.63805,R,ugm-3,63.81251,R,ugm-3
15-08-2016,12:00,0.49580,R,ugm-3,3.13554,R,ugm-3,3.89576,R,ugm-3,73.54155,R,ugm-3
15-08-2016,13:00,0.59496,R,ugm-3,3.08582,R,ugm-3,3.99808,R,ugm-3,78.97983,R,ugm-3
15-08-2016,14:00,0.49611,R,ugm-3,3.28854,R,ugm-3,4.04924,R,ugm-3,84.21854,R,ugm-3
15-08-2016,15:00,0.69443,R,ugm-3,3.34305,R,ugm-3,4.40783,R,ugm-3,91.65252,R,ugm-3
15-08-2016,16:00,0.59496,R,ugm-3,3.70021,R,ugm-3,4.61247,R,ugm-3,99.18629,R,ugm-3
15-08-2016,17:00,0.56191,R,ugm-3,3.39278,R,ugm-3,4.25436,R,ugm-3,96.89124,R,ugm-3
15-08-2016,18:00,0.49580,R,ugm-3,3.28902,R,ugm-3,4.04924,R,ugm-3,97.78930,R,ugm-3
15-08-2016,19:00,0.52886,R,ugm-3,4.05785,R,ugm-3,4.86875,R,ugm-3,96.89124,R,ugm-3
15-08-2016,20:00,0.42970,R,ugm-3,5.44058,R,ugm-3,6.09944,R,ugm-3,93.54844,R,ugm-3
15-08-2016,21:00,0.49580,R,ugm-3,5.33922,R,ugm-3,6.09944,R,ugm-3,94.04736,R,ugm-3
15-08-2016,22:00,0.49580,R,ugm-3,5.59502,R,ugm-3,6.35524,R,ugm-3,91.00392,R,ugm-3
15-08-2016,23:00,0.49580,R,ugm-3,5.85129,R,ugm-3,6.61151,R,ugm-3,83.27058,R,ugm-3
15-08-2016,24:00,0.46275,R,ugm-3,6.21037,R,ugm-3,6.91990,R,ugm-3,79.07961,R,ugm-3
16-08-2016,01:00,0.66232,R,ugm-3,6.56306,R,ugm-3,7.57860,R,ugm-3,73.04262,R,ugm-3
16-08-2016,02:00,0.79453,R,ugm-3,7.79407,R,ugm-3,9.01234,R,ugm-3,58.62369,R,ugm-3
16-08-2016,03:00,0.53010,R,ugm-3,8.81471,R,ugm-3,9.62753,R,ugm-3,51.04003,R,ugm-3
16-08-2016,04:00,0.59621,R,ugm-3,8.25196,R,ugm-3,9.16613,R,ugm-3,48.24605,R,ugm-3
16-08-2016,05:00,0.66232,R,ugm-3,7.22877,R,ugm-3,8.24431,R,ugm-3,48.44562,R,ugm-3
16-08-2016,06:00,0.72842,R,ugm-3,7.74132,R,ugm-3,8.85822,R,ugm-3,46.20046,R,ugm-3
16-08-2016,07:00,1.78832,R,ugm-3,8.57517,R,ugm-3,11.31722,R,ugm-3,40.41293,R,ugm-3
16-08-2016,08:00,2.78179,R,ugm-3,8.22949,R,ugm-3,12.49484,R,ugm-3,42.10927,R,ugm-3
16-08-2016,09:00,2.31842,R,ugm-3,5.86755,R,ugm-3,9.42241,R,ugm-3,55.38068,R,ugm-3
16-08-2016,10:00,1.19211,R,ugm-3,3.60028,R,ugm-3,5.42815,R,ugm-3,66.05767,R,ugm-3
16-08-2016,11:00,0.96011,R,ugm-3,3.49509,R,ugm-3,4.96724,R,ugm-3,73.64133,R,ugm-3
16-08-2016,12:00,1.02684,R,ugm-3,4.31460,R,ugm-3,5.88907,R,ugm-3,74.83875,R,ugm-3
16-08-2016,13:00,0.79484,R,ugm-3,3.95362,R,ugm-3,5.17236,R,ugm-3,79.42886,R,ugm-3
16-08-2016,14:00,0.86064,R,ugm-3,3.59646,R,ugm-3,4.91608,R,ugm-3,83.86929,R,ugm-3
16-08-2016,15:00,0.69537,R,ugm-3,3.43963,R,ugm-3,4.50585,R,ugm-3,83.37037,R,ugm-3
16-08-2016,16:00,0.66232,R,ugm-3,3.54195,R,ugm-3,4.55749,R,ugm-3,87.31188,R,ugm-3
16-08-2016,17:00,0.66232,R,ugm-3,3.54147,R,ugm-3,4.55701,R,ugm-3,89.65682,R,ugm-3
16-08-2016,18:00,0.56316,R,ugm-3,3.48888,R,ugm-3,4.35237,R,ugm-3,90.95403,R,ugm-3
16-08-2016,19:00,0.52979,R,ugm-3,4.71814,R,ugm-3,5.53047,R,ugm-3,87.56134,R,ugm-3
16-08-2016,20:00,0.49705,R,ugm-3,5.89433,R,ugm-3,6.65646,R,ugm-3,89.25768,R,ugm-3
16-08-2016,21:00,0.36421,R,ugm-3,6.14917,R,ugm-3,6.70762,R,ugm-3,88.35962,R,ugm-3
16-08-2016,22:00,0.49705,R,ugm-3,5.99664,R,ugm-3,6.75878,R,ugm-3,89.55704,R,ugm-3
16-08-2016,23:00,0.56316,R,ugm-3,6.40783,R,ugm-3,7.27133,R,ugm-3,85.61553,R,ugm-3
16-08-2016,24:00,0.46400,R,ugm-3,8.91608,R,ugm-3,9.62753,R,ugm-3,73.09251,R,ugm-3
17-08-2016,01:00,0.57501,R,ugm-3,9.48664,R,ugm-3,10.36830,R,ugm-3,69.98255,R,ugm-3
17-08-2016,02:00,0.70763,R,ugm-3,9.62434,R,ugm-3,10.70936,R,ugm-3,77.43316,R,ugm-3
17-08-2016,03:00,0.66356,R,ugm-3,9.06095,R,ugm-3,10.07840,R,ugm-3,53.03573,R,ugm-3
17-08-2016,04:00,0.56440,R,ugm-3,7.47357,R,ugm-3,8.33898,R,ugm-3,48.09637,R,ugm-3
17-08-2016,05:00,0.49799,R,ugm-3,5.58020,R,ugm-3,6.34376,R,ugm-3,52.03788,R,ugm-3
17-08-2016,06:00,0.53104,R,ugm-3,4.14821,R,ugm-3,4.96246,R,ugm-3,58.82326,R,ugm-3
17-08-2016,07:00,0.82914,R,ugm-3,3.89576,R,ugm-3,5.16710,R,ugm-3,58.57380,R,ugm-3
17-08-2016,08:00,0.86251,R,ugm-3,3.63997,R,ugm-3,4.96246,R,ugm-3,60.71917,R,ugm-3
17-08-2016,09:00,0.82914,R,ugm-3,2.41214,R,ugm-3,3.68348,R,ugm-3,67.80391,R,ugm-3
17-08-2016,10:00,0.72998,R,ugm-3,2.56418,R,ugm-3,3.68348,R,ugm-3,72.09466,R,ugm-3
17-08-2016,11:00,0.69693,R,ugm-3,2.92182,R,ugm-3,3.99043,R,ugm-3,82.32263,R,ugm-3
17-08-2016,12:00,0.82946,R,ugm-3,3.99760,R,ugm-3,5.26942,R,ugm-3,89.40736,R,ugm-3
17-08-2016,13:00,0.66356,R,ugm-3,4.61008,R,ugm-3,5.62753,R,ugm-3,94.79575,R,ugm-3
17-08-2016,14:00,0.66356,R,ugm-3,5.12168,R,ugm-3,6.13913,R,ugm-3,103.37726,R,ugm-3
17-08-2016,15:00,0.59715,R,ugm-3,5.58163,R,ugm-3,6.49724,R,ugm-3,108.76565,R,ugm-3
17-08-2016,16:00,0.59746,R,ugm-3,5.42768,R,ugm-3,6.34376,R,ugm-3,113.40565,R,ugm-3
17-08-2016,17:00,0.53104,R,ugm-3,5.58068,R,ugm-3,6.39492,R,ugm-3,114.20393,R,ugm-3
17-08-2016,18:00,0.46462,R,ugm-3,6.80802,R,ugm-3,7.52043,R,ugm-3,112.30802,R,ugm-3
17-08-2016,19:00,0.46462,R,ugm-3,7.83121,R,ugm-3,8.54362,R,ugm-3,112.35791,R,ugm-3
17-08-2016,20:00,0.49767,R,ugm-3,6.45038,R,ugm-3,7.21347,R,ugm-3,117.59662,R,ugm-3
17-08-2016,21:00,0.53073,R,ugm-3,6.70666,R,ugm-3,7.52043,R,ugm-3,122.58587,R,ugm-3
17-08-2016,22:00,0.56440,R,ugm-3,7.47357,R,ugm-3,8.33898,R,ugm-3,114.10415,R,ugm-3
17-08-2016,23:00,0.49799,R,ugm-3,6.50107,R,ugm-3,7.26463,R,ugm-3,116.00006,R,ugm-3
17-08-2016,24:00,0.46493,R,ugm-3,8.18885,R,ugm-3,8.90173,R,ugm-3,105.92178,R,ugm-3
18-08-2016,01:00,0.44321,R,ugm-3,14.31315,R,ugm-3,14.99272,R,ugm-3,82.35589,R,ugm-3
18-08-2016,02:00,0.75254,R,ugm-3,12.95273,R,ugm-3,14.10660,R,ugm-3,77.78241,R,ugm-3
18-08-2016,03:00,0.59746,R,ugm-3,13.24167,R,ugm-3,14.15776,R,ugm-3,68.45251,R,ugm-3
18-08-2016,04:00,0.56440,R,ugm-3,12.67844,R,ugm-3,13.54385,R,ugm-3,59.57165,R,ugm-3
18-08-2016,05:00,0.63051,R,ugm-3,12.37292,R,ugm-3,13.33969,R,ugm-3,58.42412,R,ugm-3
18-08-2016,06:00,0.69693,R,ugm-3,11.81208,R,ugm-3,12.88069,R,ugm-3,55.43057,R,ugm-3
18-08-2016,07:00,0.56440,R,ugm-3,11.19721,R,ugm-3,12.06262,R,ugm-3,55.33078,R,ugm-3
18-08-2016,08:00,0.66419,R,ugm-3,10.78841,R,ugm-3,11.80682,R,ugm-3,58.42412,R,ugm-3
18-08-2016,09:00,1.29532,R,ugm-3,10.94476,R,ugm-3,12.93089,R,ugm-3,54.93164,R,ugm-3
18-08-2016,10:00,2.09235,R,ugm-3,9.10924,R,ugm-3,12.31746,R,ugm-3,43.50626,R,ugm-3
18-08-2016,11:00,1.22859,R,ugm-3,8.90078,R,ugm-3,10.78459,R,ugm-3,61.66713,R,ugm-3
18-08-2016,12:00,1.52763,R,ugm-3,10.12908,R,ugm-3,12.47141,R,ugm-3,63.51315,R,ugm-3
18-08-2016,13:00,1.29532,R,ugm-3,12.32463,R,ugm-3,14.31076,R,ugm-3,71.24649,R,ugm-3
18-08-2016,14:00,2.05867,R,ugm-3,15.34542,R,ugm-3,18.50200,R,ugm-3,96.34242,R,ugm-3
18-08-2016,15:00,1.46121,R,ugm-3,11.15083,R,ugm-3,13.39133,R,ugm-3,109.36436,R,ugm-3
18-08-2016,16:00,0.83008,R,ugm-3,8.33611,R,ugm-3,9.60888,R,ugm-3,117.74630,R,ugm-3
18-08-2016,17:00,0.66356,R,ugm-3,9.00070,R,ugm-3,10.01815,R,ugm-3,119.14329,R,ugm-3
18-08-2016,18:00,0.59746,R,ugm-3,7.51756,R,ugm-3,8.43365,R,ugm-3,121.48824,R,ugm-3
18-08-2016,19:00,0.59746,R,ugm-3,8.07936,R,ugm-3,8.99544,R,ugm-3,120.93942,R,ugm-3
18-08-2016,20:00,0.39882,R,ugm-3,8.07792,R,ugm-3,8.68944,R,ugm-3,117.94587,R,ugm-3
18-08-2016,21:00,0.49830,R,ugm-3,8.33420,R,ugm-3,9.09824,R,ugm-3,117.34716,R,ugm-3
18-08-2016,22:00,0.39914,R,ugm-3,8.12860,R,ugm-3,8.74060,R,ugm-3,114.65297,R,ugm-3
18-08-2016,23:00,0.49830,R,ugm-3,8.84483,R,ugm-3,9.60888,R,ugm-3,108.11705,R,ugm-3
18-08-2016,24:00,0.56440,R,ugm-3,8.02820,R,ugm-3,8.89360,R,ugm-3,103.77640,R,ugm-3
19-08-2016,01:00,0.53260,R,ugm-3,9.19148,R,ugm-3,10.00811,R,ugm-3,90.53826,R,ugm-3
19-08-2016,02:00,0.79910,R,ugm-3,9.39611,R,ugm-3,10.62139,R,ugm-3,75.28778,R,ugm-3
19-08-2016,03:00,0.73185,R,ugm-3,8.68227,R,ugm-3,9.80443,R,ugm-3,64.81036,R,ugm-3
19-08-2016,04:00,0.66575,R,ugm-3,6.79224,R,ugm-3,7.81304,R,ugm-3,60.27014,R,ugm-3
19-08-2016,05:00,0.49923,R,ugm-3,5.77097,R,ugm-3,6.53645,R,ugm-3,56.87745,R,ugm-3
19-08-2016,06:00,0.56596,R,ugm-3,4.64690,R,ugm-3,5.51469,R,ugm-3,59.22240,R,ugm-3
19-08-2016,07:00,0.53260,R,ugm-3,2.65551,R,ugm-3,3.47214,R,ugm-3,57.67573,R,ugm-3
19-08-2016,08:00,0.49923,R,ugm-3,2.04303,R,ugm-3,2.80851,R,ugm-3,60.51960,R,ugm-3
19-08-2016,09:00,0.63238,R,ugm-3,1.78723,R,ugm-3,2.75687,R,ugm-3,68.05337,R,ugm-3
19-08-2016,10:00,0.66606,R,ugm-3,2.50203,R,ugm-3,3.52330,R,ugm-3,57.57595,R,ugm-3
19-08-2016,11:00,0.76522,R,ugm-3,3.47406,R,ugm-3,4.64738,R,ugm-3,56.27874,R,ugm-3
19-08-2016,12:00,0.69911,R,ugm-3,4.13626,R,ugm-3,5.20822,R,ugm-3,53.43487,R,ugm-3
19-08-2016,13:00,0.96510,R,ugm-3,4.64785,R,ugm-3,6.12765,R,ugm-3,49.14411,R,ugm-3
19-08-2016,14:00,1.29750,R,ugm-3,4.03633,R,ugm-3,6.02581,R,ugm-3,49.09422,R,ugm-3
19-08-2016,15:00,1.06488,R,ugm-3,2.81042,R,ugm-3,4.44322,R,ugm-3,50.29164,R,ugm-3
19-08-2016,16:00,1.16467,R,ugm-3,2.40162,R,ugm-3,4.18742,R,ugm-3,54.83186,R,ugm-3
19-08-2016,17:00,0.56596,R,ugm-3,1.27659,R,ugm-3,2.14439,R,ugm-3,64.01208,R,ugm-3
19-08-2016,18:00,0.33241,R,ugm-3,1.48171,R,ugm-3,1.99139,R,ugm-3,63.36348,R,ugm-3
19-08-2016,19:00,0.39914,R,ugm-3,1.22591,R,ugm-3,1.83791,R,ugm-3,64.11186,R,ugm-3
19-08-2016,20:00,0.33241,R,ugm-3,1.17475,R,ugm-3,1.68443,R,ugm-3,65.90799,R,ugm-3
19-08-2016,21:00,0.39914,R,ugm-3,1.12359,R,ugm-3,1.73559,R,ugm-3,67.50455,R,ugm-3
19-08-2016,22:00,0.56565,R,ugm-3,0.97059,R,ugm-3,1.83791,R,ugm-3,64.61079,R,ugm-3
19-08-2016,23:00,0.46587,R,ugm-3,1.37939,R,ugm-3,2.09371,R,ugm-3,60.76907,R,ugm-3
19-08-2016,24:00,0.43250,R,ugm-3,1.37939,R,ugm-3,2.04255,R,ugm-3,58.97294,R,ugm-3
20-08-2016,01:00,0.35507,R,ugm-3,1.08821,R,ugm-3,1.63264,R,ugm-3,60.93537,R,ugm-3
20-08-2016,02:00,0.79952,R,ugm-3,0.47494,R,ugm-3,1.70085,R,ugm-3,66.85595,R,ugm-3
20-08-2016,03:00,0.49923,R,ugm-3,0.45900,R,ugm-3,1.22448,R,ugm-3,68.55230,R,ugm-3
20-08-2016,04:00,0.63269,R,ugm-3,0.71384,R,ugm-3,1.68396,R,ugm-3,63.71272,R,ugm-3
20-08-2016,05:00,0.33303,R,ugm-3,0.71384,R,ugm-3,1.22448,R,ugm-3,62.06627,R,ugm-3
20-08-2016,06:00,0.43250,R,ugm-3,0.61200,R,ugm-3,1.27516,R,ugm-3,59.52175,R,ugm-3
20-08-2016,07:00,0.49923,R,ugm-3,0.61200,R,ugm-3,1.37748,R,ugm-3,57.22670,R,ugm-3
20-08-2016,08:00,0.46587,R,ugm-3,0.71432,R,ugm-3,1.42864,R,ugm-3,59.32218,R,ugm-3
20-08-2016,09:00,0.49923,R,ugm-3,0.61200,R,ugm-3,1.37748,R,ugm-3,58.32433,R,ugm-3
20-08-2016,10:00,0.43281,R,ugm-3,0.61200,R,ugm-3,1.27564,R,ugm-3,60.32003,R,ugm-3
20-08-2016,11:00,0.43250,R,ugm-3,0.66316,R,ugm-3,1.32632,R,ugm-3,60.61939,R,ugm-3
20-08-2016,12:00,0.56596,R,ugm-3,0.71432,R,ugm-3,1.58212,R,ugm-3,61.26799,R,ugm-3
20-08-2016,13:00,0.53260,R,ugm-3,0.61200,R,ugm-3,1.42864,R,ugm-3,60.46971,R,ugm-3
20-08-2016,14:00,0.56596,R,ugm-3,0.81568,R,ugm-3,1.68348,R,ugm-3,62.01638,R,ugm-3
20-08-2016,15:00,0.43281,R,ugm-3,0.56132,R,ugm-3,1.22496,R,ugm-3,58.67358,R,ugm-3
20-08-2016,16:00,0.63269,R,ugm-3,0.45852,R,ugm-3,1.42864,R,ugm-3,59.27229,R,ugm-3
20-08-2016,17:00,0.36608,R,ugm-3,0.71432,R,ugm-3,1.27564,R,ugm-3,59.87100,R,ugm-3
20-08-2016,18:00,0.36608,R,ugm-3,0.76500,R,ugm-3,1.32632,R,ugm-3,60.02068,R,ugm-3
20-08-2016,19:00,0.43250,R,ugm-3,0.61248,R,ugm-3,1.27564,R,ugm-3,60.22025,R,ugm-3
20-08-2016,20:00,0.46587,R,ugm-3,0.71432,R,ugm-3,1.42864,R,ugm-3,59.07272,R,ugm-3
20-08-2016,21:00,0.46618,R,ugm-3,0.71384,R,ugm-3,1.42864,R,ugm-3,60.02068,R,ugm-3
20-08-2016,22:00,0.53260,R,ugm-3,0.56084,R,ugm-3,1.37748,R,ugm-3,60.32003,R,ugm-3
20-08-2016,23:00,0.46587,R,ugm-3,0.56180,R,ugm-3,1.27612,R,ugm-3,60.86885,R,ugm-3
20-08-2016,24:00,0.39945,R,ugm-3,0.56084,R,ugm-3,1.17332,R,ugm-3,59.87100,R,ugm-3
21-08-2016,01:00,0.44487,R,ugm-3,0.67703,R,ugm-3,1.35915,R,ugm-3,59.93752,R,ugm-3
21-08-2016,02:00,0.84525,R,ugm-3,0.19890,R,ugm-3,1.49494,R,ugm-3,59.22240,R,ugm-3
21-08-2016,03:00,0.60058,R,ugm-3,0.20081,R,ugm-3,1.12168,R,ugm-3,59.52175,R,ugm-3
21-08-2016,04:00,0.50048,R,ugm-3,0.35429,R,ugm-3,1.12168,R,ugm-3,58.17466,R,ugm-3
21-08-2016,05:00,0.56721,R,ugm-3,0.30265,R,ugm-3,1.17236,R,ugm-3,56.57810,R,ugm-3
21-08-2016,06:00,0.36702,R,ugm-3,0.30361,R,ugm-3,0.86636,R,ugm-3,55.18111,R,ugm-3
21-08-2016,07:00,0.46711,R,ugm-3,0.30313,R,ugm-3,1.01936,R,ugm-3,52.88605,R,ugm-3
21-08-2016,08:00,0.36702,R,ugm-3,0.20129,R,ugm-3,0.76404,R,ugm-3,53.68433,R,ugm-3
21-08-2016,09:00,0.60058,R,ugm-3,0.25197,R,ugm-3,1.17284,R,ugm-3,53.93379,R,ugm-3
21-08-2016,10:00,0.56721,R,ugm-3,0.30313,R,ugm-3,1.17284,R,ugm-3,54.48261,R,ugm-3
21-08-2016,11:00,0.50048,R,ugm-3,0.35429,R,ugm-3,1.12168,R,ugm-3,54.53250,R,ugm-3
21-08-2016,12:00,0.50048,R,ugm-3,0.45613,R,ugm-3,1.22352,R,ugm-3,57.47616,R,ugm-3
21-08-2016,13:00,0.56721,R,ugm-3,0.50633,R,ugm-3,1.37604,R,ugm-3,63.21380,R,ugm-3
21-08-2016,14:00,0.46711,R,ugm-3,0.40545,R,ugm-3,1.12168,R,ugm-3,57.87530,R,ugm-3
21-08-2016,15:00,0.43375,R,ugm-3,0.30313,R,ugm-3,0.96820,R,ugm-3,53.28519,R,ugm-3
21-08-2016,16:00,0.43375,R,ugm-3,0.66029,R,ugm-3,1.32536,R,ugm-3,47.99659,R,ugm-3
21-08-2016,17:00,0.53384,R,ugm-3,0.76165,R,ugm-3,1.58020,R,ugm-3,47.79702,R,ugm-3
21-08-2016,18:00,0.53384,R,ugm-3,0.76165,R,ugm-3,1.58020,R,ugm-3,43.15701,R,ugm-3
21-08-2016,19:00,0.46711,R,ugm-3,0.76165,R,ugm-3,1.47788,R,ugm-3,41.36088,R,ugm-3
21-08-2016,20:00,0.36702,R,ugm-3,0.40593,R,ugm-3,0.96868,R,ugm-3,44.70368,R,ugm-3
21-08-2016,21:00,0.50048,R,ugm-3,0.35429,R,ugm-3,1.12168,R,ugm-3,43.50626,R,ugm-3
21-08-2016,22:00,0.53384,R,ugm-3,0.30265,R,ugm-3,1.12120,R,ugm-3,43.35658,R,ugm-3
21-08-2016,23:00,0.40038,R,ugm-3,0.20129,R,ugm-3,0.81520,R,ugm-3,43.25680,R,ugm-3
21-08-2016,24:00,0.53384,R,ugm-3,0.30313,R,ugm-3,1.12168,R,ugm-3,44.45422,R,ugm-3
22-08-2016,01:00,0.48936,R,ugm-3,0.33724,R,ugm-3,1.08758,R,ugm-3,46.36676,R,ugm-3
22-08-2016,02:00,0.75753,R,ugm-3,-0.00574,R,ugm-3,1.15579,R,ugm-3,48.09637,R,ugm-3
22-08-2016,03:00,0.40038,R,ugm-3,0.20081,R,ugm-3,0.81473,R,ugm-3,46.64949,R,ugm-3
22-08-2016,04:00,0.50079,R,ugm-3,-0.10567,R,ugm-3,0.66220,R,ugm-3,46.00089,R,ugm-3
22-08-2016,05:00,0.56752,R,ugm-3,0.09802,R,ugm-3,0.96820,R,ugm-3,46.79917,R,ugm-3
