Data supplied by AEA on 29/3/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Aberdeen,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
06-07-2015,18:00,13.900,R,ugm-3 (TEOM FDMS),4.12545,R,ugm-3,18.07982,R,ugm-3,24.40541,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),53.18541,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
06-07-2015,19:00,13.800,R,ugm-3 (TEOM FDMS),4.98109,R,ugm-3,29.27081,R,ugm-3,36.90838,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),43.75572,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS)
06-07-2015,20:00,14.500,R,ugm-3 (TEOM FDMS),2.87253,R,ugm-3,26.65308,R,ugm-3,31.05757,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),42.45852,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
06-07-2015,21:00,11.900,R,ugm-3 (TEOM FDMS),2.01688,R,ugm-3,26.36477,R,ugm-3,29.45728,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),38.76647,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
06-07-2015,22:00,10.600,R,ugm-3 (TEOM FDMS),1.55850,R,ugm-3,19.46543,R,ugm-3,21.85509,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),44.15486,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
06-07-2015,23:00,9.500,R,ugm-3 (TEOM FDMS),0.94732,R,ugm-3,10.60051,R,ugm-3,12.05305,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),50.89035,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
06-07-2015,24:00,6.500,R,ugm-3 (TEOM FDMS),0.91677,R,ugm-3,14.74824,R,ugm-3,16.15393,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),45.25250,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
07-07-2015,01:00,5.300,R,ugm-3 (TEOM FDMS),2.85798,R,ugm-3,29.22300,R,ugm-3,33.60518,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS),29.07070,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
07-07-2015,02:00,10.900,R,ugm-3 (TEOM FDMS),4.61335,R,ugm-3,33.81364,R,ugm-3,40.88734,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),20.68876,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS)
07-07-2015,03:00,17.800,R,ugm-3 (TEOM FDMS),4.47064,R,ugm-3,31.32723,R,ugm-3,38.18211,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),20.85507,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
07-07-2015,04:00,13.500,R,ugm-3 (TEOM FDMS),2.41883,R,ugm-3,22.14675,R,ugm-3,25.85557,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),28.23916,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
07-07-2015,05:00,12.400,R,ugm-3 (TEOM FDMS),4.25610,R,ugm-3,22.08555,R,ugm-3,28.61148,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),26.29335,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
07-07-2015,06:00,17.200,R,ugm-3 (TEOM FDMS),9.82935,R,ugm-3,27.16993,R,ugm-3,42.24139,R,ugm-3,12.900,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),20.15657,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
07-07-2015,07:00,18.800,R,ugm-3 (TEOM FDMS),20.51653,R,ugm-3,33.08051,R,ugm-3,64.53875,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),14.31915,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
07-07-2015,08:00,23.000,R,ugm-3 (TEOM FDMS),48.28953,R,ugm-3,40.90407,R,ugm-3,114.94699,R,ugm-3,20.300,R,ugm-3 (TEOM FDMS),10.300,R,ugm-3 (TEOM FDMS),11.07614,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
07-07-2015,09:00,15.800,R,ugm-3 (TEOM FDMS),11.85060,R,ugm-3,18.70855,R,ugm-3,36.87922,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),28.68819,R,ugm-3,13.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
07-07-2015,10:00,8.800,R,ugm-3 (TEOM FDMS),8.81872,R,ugm-3,15.08963,R,ugm-3,28.61148,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),38.21766,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
07-07-2015,11:00,5.700,R,ugm-3 (TEOM FDMS),4.74629,R,ugm-3,9.85894,R,ugm-3,17.13648,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),52.63659,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
07-07-2015,12:00,5.500,R,ugm-3 (TEOM FDMS),4.31753,R,ugm-3,8.71287,R,ugm-3,15.33299,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),53.58455,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
07-07-2015,13:00,5.300,R,ugm-3 (TEOM FDMS),5.20530,R,ugm-3,10.00763,R,ugm-3,17.98898,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),53.38498,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
07-07-2015,14:00,6.500,R,ugm-3 (TEOM FDMS),1.65330,R,ugm-3,12.84770,R,ugm-3,15.38272,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),48.44562,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
07-07-2015,15:00,8.800,R,ugm-3 (TEOM FDMS),6.85922,R,ugm-3,35.63179,R,ugm-3,46.14910,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),29.88561,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS)
07-07-2015,16:00,5.100,R,ugm-3 (TEOM FDMS),27.25288,R,ugm-3,53.96836,R,ugm-3,95.75553,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),22.15227,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
07-07-2015,17:00,4.400,R,ugm-3 (TEOM FDMS),8.42083,R,ugm-3,35.29232,R,ugm-3,48.20408,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),30.93335,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS)
07-07-2015,18:00,3.700,R,ugm-3 (TEOM FDMS),14.30030,R,ugm-3,40.25669,R,ugm-3,62.18350,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),3.500,R,ugm-3 (TEOM FDMS),24.24776,R,ugm-3,5.800,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
07-07-2015,19:00,3.200,R,ugm-3 (TEOM FDMS),2.72535,R,ugm-3,17.96842,R,ugm-3,22.14723,R,ugm-3,1.900,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),44.60390,R,ugm-3,4.600,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
07-07-2015,20:00,3.000,R,ugm-3 (TEOM FDMS),1.71504,R,ugm-3,9.44584,R,ugm-3,12.07553,R,ugm-3,1.700,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),58.77337,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
07-07-2015,21:00,2.600,R,ugm-3 (TEOM FDMS),0.94920,R,ugm-3,7.11307,R,ugm-3,8.56848,R,ugm-3,0.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),59.52175,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
07-07-2015,22:00,2.300,R,ugm-3 (TEOM FDMS),0.67354,R,ugm-3,7.88619,R,ugm-3,8.91894,R,ugm-3,1.100,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS),59.77122,R,ugm-3,2.200,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS)
07-07-2015,23:00,3.100,R,ugm-3 (TEOM FDMS),0.27534,R,ugm-3,7.44488,R,ugm-3,7.86707,R,ugm-3,1.300,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS),64.81036,R,ugm-3,0.600,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS)
07-07-2015,24:00,2.500,R,ugm-3 (TEOM FDMS),0.27565,R,ugm-3,2.68372,R,ugm-3,3.10638,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),70.49810,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS)
08-07-2015,01:00,1.900,R,ugm-3 (TEOM FDMS),0.20456,R,ugm-3,1.56060,R,ugm-3,1.87425,R,ugm-3,1.600,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),70.84735,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
08-07-2015,02:00,3.100,R,ugm-3 (TEOM FDMS),0.28605,R,ugm-3,1.30178,R,ugm-3,1.74038,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),71.71215,R,ugm-3,0.500,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS)
08-07-2015,03:00,2.800,R,ugm-3 (TEOM FDMS),0.27628,R,ugm-3,3.79344,R,ugm-3,4.21706,R,ugm-3,2.400,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),65.60864,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
08-07-2015,04:00,1.800,R,ugm-3 (TEOM FDMS),0.24572,R,ugm-3,1.83218,R,ugm-3,2.20894,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),64.26154,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
08-07-2015,05:00,5.400,R,ugm-3 (TEOM FDMS),0.61336,R,ugm-3,3.42720,R,ugm-3,4.36767,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),60.96864,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS),-0.900,R,ugm-3 (TEOM FDMS)
08-07-2015,06:00,10.400,R,ugm-3 (TEOM FDMS),1.62461,R,ugm-3,6.89695,R,ugm-3,9.38798,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),52.58670,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
08-07-2015,07:00,12.100,R,ugm-3 (TEOM FDMS),2.23766,R,ugm-3,7.71407,R,ugm-3,11.14509,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),49.54325,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),-2.400,R,ugm-3 (TEOM FDMS)
08-07-2015,08:00,11.800,R,ugm-3 (TEOM FDMS),2.48306,R,ugm-3,7.58880,R,ugm-3,11.39611,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),49.99229,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),0.600,R,ugm-3 (TEOM FDMS),-1.400,R,ugm-3 (TEOM FDMS)
08-07-2015,09:00,8.600,R,ugm-3 (TEOM FDMS),2.39107,R,ugm-3,5.52091,R,ugm-3,9.18717,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),53.08562,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
08-07-2015,10:00,4.700,R,ugm-3 (TEOM FDMS),2.57474,R,ugm-3,5.38990,R,ugm-3,9.33778,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),54.28304,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS)
08-07-2015,11:00,5.500,R,ugm-3 (TEOM FDMS),2.08424,R,ugm-3,5.13793,R,ugm-3,8.33372,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),57.37638,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS)
08-07-2015,12:00,7.400,R,ugm-3 (TEOM FDMS),2.05368,R,ugm-3,4.18073,R,ugm-3,7.32966,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),58.72347,R,ugm-3,5.100,R,ugm-3 (TEOM FDMS),-0.800,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
08-07-2015,13:00,6.700,R,ugm-3 (TEOM FDMS),2.08455,R,ugm-3,4.33420,R,ugm-3,7.53047,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),58.72347,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),-1.300,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
08-07-2015,14:00,7.000,R,ugm-3 (TEOM FDMS),2.20679,R,ugm-3,4.69901,R,ugm-3,8.08270,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),59.02283,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
08-07-2015,15:00,6.900,R,ugm-3 (TEOM FDMS),1.99225,R,ugm-3,4.92756,R,ugm-3,7.98230,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),60.17036,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),-0.600,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS)
08-07-2015,16:00,7.600,R,ugm-3 (TEOM FDMS),1.65548,R,ugm-3,5.24312,R,ugm-3,7.78148,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),60.71917,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),-1.700,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
08-07-2015,17:00,7.900,R,ugm-3 (TEOM FDMS),1.83914,R,ugm-3,4.86110,R,ugm-3,7.68108,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),61.61724,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),0.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
08-07-2015,18:00,6.500,R,ugm-3 (TEOM FDMS),1.25697,R,ugm-3,3.49462,R,ugm-3,5.42194,R,ugm-3,6.400,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),61.01853,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS)
08-07-2015,19:00,5.800,R,ugm-3 (TEOM FDMS),1.50237,R,ugm-3,5.17666,R,ugm-3,7.48027,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),57.97509,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
08-07-2015,20:00,8.100,R,ugm-3 (TEOM FDMS),0.91926,R,ugm-3,4.66507,R,ugm-3,6.07458,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),59.27229,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
08-07-2015,21:00,6.800,R,ugm-3 (TEOM FDMS),0.67417,R,ugm-3,5.59311,R,ugm-3,6.62681,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),58.17466,R,ugm-3,5.500,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
08-07-2015,22:00,7.400,R,ugm-3 (TEOM FDMS),0.49019,R,ugm-3,2.71240,R,ugm-3,3.46402,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),58.12476,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),0.100,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
08-07-2015,23:00,5.500,R,ugm-3 (TEOM FDMS),0.45963,R,ugm-3,3.66292,R,ugm-3,4.36767,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),57.62584,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
08-07-2015,24:00,6.800,R,ugm-3 (TEOM FDMS),0.39882,R,ugm-3,6.76834,R,ugm-3,7.37986,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),56.27874,R,ugm-3,2.800,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
09-07-2015,01:00,5.600,R,ugm-3 (TEOM FDMS),0.32804,R,ugm-3,6.94110,R,ugm-3,7.44409,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),56.34526,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),-0.500,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
09-07-2015,02:00,5.800,R,ugm-3 (TEOM FDMS),0.36879,R,ugm-3,9.56123,R,ugm-3,10.12669,R,ugm-3,5.400,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),51.62211,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
09-07-2015,03:00,6.400,R,ugm-3 (TEOM FDMS),0.36889,R,ugm-3,13.01504,R,ugm-3,13.58066,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),49.69293,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),0.500,R,ugm-3 (TEOM FDMS)
09-07-2015,04:00,6.500,R,ugm-3 (TEOM FDMS),0.58343,R,ugm-3,11.93209,R,ugm-3,12.82666,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),49.34368,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
09-07-2015,05:00,6.700,R,ugm-3 (TEOM FDMS),1.93487,R,ugm-3,13.02843,R,ugm-3,15.99519,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),46.84906,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS)
09-07-2015,06:00,7.500,R,ugm-3 (TEOM FDMS),6.75725,R,ugm-3,16.29737,R,ugm-3,26.65834,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),43.45637,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),0.200,R,ugm-3 (TEOM FDMS)
09-07-2015,07:00,7.700,R,ugm-3 (TEOM FDMS),7.24900,R,ugm-3,14.88977,R,ugm-3,26.00474,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),44.05508,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
09-07-2015,08:00,3.800,R,ugm-3 (TEOM FDMS),3.62434,R,ugm-3,9.38129,R,ugm-3,14.93854,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),52.13766,R,ugm-3,3.300,R,ugm-3 (TEOM FDMS),-0.200,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
09-07-2015,09:00,2.700,R,ugm-3 (TEOM FDMS),3.56229,R,ugm-3,8.16924,R,ugm-3,13.63134,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),54.73207,R,ugm-3,4.800,R,ugm-3 (TEOM FDMS),-0.400,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
09-07-2015,10:00,4.100,R,ugm-3 (TEOM FDMS),2.82607,R,ugm-3,8.99544,R,ugm-3,13.32869,R,ugm-3,3.000,R,ugm-3 (TEOM FDMS),-0.100,R,ugm-3 (TEOM FDMS),54.13336,R,ugm-3,-0.400,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
09-07-2015,11:00,3.700,R,ugm-3 (TEOM FDMS),3.40950,R,ugm-3,9.86181,R,ugm-3,15.08963,R,ugm-3,2.900,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),53.93379,R,ugm-3,0.200,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),-1.200,R,ugm-3 (TEOM FDMS)
09-07-2015,12:00,2.700,R,ugm-3 (TEOM FDMS),2.88688,R,ugm-3,6.63924,R,ugm-3,11.06573,R,ugm-3,2.300,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),59.57165,R,ugm-3,-1.900,R,ugm-3 (TEOM FDMS),0.400,R,ugm-3 (TEOM FDMS),-3.300,R,ugm-3 (TEOM FDMS)
09-07-2015,13:00,3.100,R,ugm-3 (TEOM FDMS),2.11948,R,ugm-3,5.75376,R,ugm-3,9.00357,R,ugm-3,1.400,R,ugm-3 (TEOM FDMS),3.400,R,ugm-3 (TEOM FDMS),60.56950,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS),-0.300,R,ugm-3 (TEOM FDMS)
09-07-2015,14:00,3.900,R,ugm-3 (TEOM FDMS),2.82607,R,ugm-3,8.64402,R,ugm-3,12.97727,R,ugm-3,2.000,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS),61.41767,R,ugm-3,4.200,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
